"","id","title","description","publishTime","kind_stats","duration_seconds","viewCount","likeCount","commentCount","pull_date"
"134","fuhE6PYnRMc","Train Vs Giant Pit","Go buy my merch at https://mrbeast.store and if you're looking to set up an online store, it should be on a .Store domain. Thanks ...",2023-07-08 16:00:00,"youtube#video",636,255320804,6442520,129763,"2025-03-20 00:05:28.376492+00:00"
"135","stUofW3whpE","I Buried Treasure in the Bermuda Triangle","",2023-07-06 17:00:01,"youtube#video",53,455683417,24861624,34974,"2025-04-13 00:04:39.670563+00:00"
"136","48h57PspBec","$1 vs $1,000,000,000 Yacht!","Buy Feastables anywhere to get a secret MrBeast video: https://bit.ly/_feastables Go watch Pete Davidson's new show ""Bupkis"" ...",2023-06-10 16:00:00,"youtube#video",887,454210448,7880792,158833,"2025-04-28 00:03:09.151500+00:00"
"137","ooAwCOP67GQ","Do Pawnshops Scam You?","",2023-06-03 16:59:57,"youtube#video",33,369850065,15814987,24341,"2025-04-28 00:03:09.151500+00:00"
"138","FM7Z-Xq8Drc","Ages 1 - 100 Fight For $500,000","Claim a piece of MrBeast history — buy a prop in the Shop app for $0.01 https://go.shop.app/mrbeast Thanks to Lickd for providing ...",2023-05-27 21:14:59,"youtube#video",1536,422134279,6649949,118155,"2025-04-28 00:03:09.151500+00:00"
"139","ykRq_rp7NhM","I Got Naruto to Subscribe to Me","",2023-05-20 20:00:00,"youtube#video",20,291848173,13053756,23702,"2025-04-28 00:03:09.151500+00:00"
"140","9fNNhWH-P2E","I Made An Egg Sandwich With @BayashiTV_","",2023-05-13 17:00:00,"youtube#video",41,268160507,12049044,40250,"2025-04-28 00:03:09.151500+00:00"
"141","WTOm65IZneg","1,000 Deaf People Hear For The First Time","Your support gives the Gift of Hearing. Please click here! https://hearingthecall.org/give/ SIGN LANGUAGE RESOURCES ...",2023-05-06 19:59:59,"youtube#video",374,189410107,5443310,152996,"2025-04-28 00:03:09.151500+00:00"
"142","8kggT2ej-lo","Would You Pet a Cheetah in Africa?","",2023-05-01 20:00:02,"youtube#video",39,801540433,27737324,39391,"2025-04-28 00:03:09.151500+00:00"
"143","GGBy50KtvRk","Tipping A Waitress A Car","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2023-04-22 20:00:00,"youtube#video",38,568255593,27336741,60785,"2025-04-13 00:04:39.670563+00:00"
"144","Y4-gFIfGXiQ","Would you go on a Blind Date in Italy?","",2023-04-15 20:00:01,"youtube#video",51,513361077,23434369,27881,"2025-04-28 00:03:09.151500+00:00"
"145","1WEAJ-DFkHE","$1 vs $500,000 Plane Ticket!","Check out ALL of MrBeast's awesome jobs or discover a new opportunity at https://bit.ly/MrBeast_ZipRecruiter New Merch ...",2023-04-01 20:00:04,"youtube#video",740,474935997,8506625,169363,"2025-04-28 00:03:09.151500+00:00"
"146","Y0cBiGUuB1Y","I Sent a Subscriber to Disneyland","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2023-03-30 20:00:00,"youtube#video",27,610089395,29688733,80323,"2025-04-28 00:03:09.151500+00:00"
"147","YLt73w6criQ","I Paid A Real Assassin To Try To Kill Me","File with TurboTax today to get your biggest refund possible http://bit.ly/MrBeastxTurboTax New Merch - https://mrbeast.store ...",2023-03-18 20:00:01,"youtube#video",737,306638290,6293209,104743,"2025-04-28 00:03:09.151500+00:00"
"148","NPYPXWJBTWM","$10,000 Girl Scout Cookies","",2023-03-11 17:00:47,"youtube#video",23,568754094,13446663,18166,"2025-04-28 00:03:09.151500+00:00"
"149","lglIQkCHO0g","Do Men Lie About Their Height?","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2023-02-14 21:00:14,"youtube#video",47,483941063,20575260,27535,"2025-04-28 00:03:09.151500+00:00"
"150","TJ2ifmkGGus","1,000 Blind People See For The First Time","If you would like to support more of this sight-restoring work, visit https://seeintl.org/join Try My MrBeast Snacks!",2023-01-28 21:00:00,"youtube#video",481,202434418,10388072,382158,"2025-04-28 00:03:09.151500+00:00"
"151","7IKab3HcfFk","I Survived 50 Hours In Antarctica","Check out my interview! http://bit.ly/Shopify-Behind-Beast Thank you to ALE https://antarctic-logistics.com/ Stream the Original ...",2022-12-24 20:59:59,"youtube#video",730,230254231,5678552,142832,"2025-04-28 00:03:09.151500+00:00"
"152","h5NvTTOlOtI","Hydraulic Press Vs Lamborghini","Hello Neighbor 2 is out now on PC & Consoles! It's time to find out what your creepy Neighbors are hiding.",2022-12-10 21:00:01,"youtube#video",625,251780401,5750656,125114,"2025-04-28 00:03:09.151500+00:00"
"153","se50viFJ0AQ","Would You Fly To Paris For A Baguette?","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2022-12-08 20:12:27,"youtube#video",48,1538566862,56186169,115312,"2025-04-28 00:03:09.151500+00:00"
"154","0CTp1a-aCUM","100 Kids Vs 100 Adults For $500,000","The new Nerf Pro Gelfire x MrBeast blaster is available for preorder HERE: https://bit.ly/MrBeastxNerf Burst into battle with the Nerf ...",2022-12-03 21:00:00,"youtube#video",923,301478436,4793716,92387,"2025-04-28 00:03:09.151500+00:00"
"155","FD-0KG-h2-c","Gordon Ramsay Tries Most Expensive Chocolate Bar!","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2022-11-19 20:59:59,"youtube#video",40,695900589,29106562,47963,"2025-04-28 00:03:09.151500+00:00"
"156","kX3nB4PpJko","Last To Take Hand Off Jet, Keeps It!","Close this and watch to the end to see who wins! New Merch - https://mrbeast.store Check out Viewstats!",2022-11-12 21:00:00,"youtube#video",937,224208407,4804698,100044,"2025-04-28 00:03:09.151500+00:00"
"157","YlvcFJOE-OE","Giving iPhones Instead Of Candy on Halloween","New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2022-11-02 21:00:01,"youtube#video",40,1500122914,40033825,136494,"2025-04-28 00:03:09.151500+00:00"
"158","iogcY_4xGjo","$1 vs $1,000,000 Hotel Room!","The hotel at the end is worth the wait! Download the Experian App: https://smart.link/n3op1gefxlzjn or Visit Experian.com/Boost.",2022-10-22 21:00:00,"youtube#video",941,395737351,7359194,114159,"2025-04-28 00:03:09.151500+00:00"
"159","S_CUEOBZ0P4","The Rock Vs MrBeast For $100,000","Winning totally Rocks! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2022-10-21 20:00:06,"youtube#video",55,661391173,35517326,76676,"2025-04-28 00:03:09.151500+00:00"
"160","gHzuabZUd6c","Survive 100 Days In Circle, Win $500,000","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2022-09-24 19:59:59,"youtube#video",1030,354625841,6169061,99695,"2025-04-28 00:03:09.151500+00:00"
"161","65fN_OUawjk","I Hunted 100 People!","We just opened our very first Beast Burger!! And I'll be working there all day tomorrow! Come visit us in the American Dream Mall ...",2022-09-03 19:59:59,"youtube#video",723,231545056,3928686,64926,"2025-04-28 00:03:09.151500+00:00"
"162","jdMNoQE3mIQ","I Survived A Plane Crash","Thanks again to the Coast Guard for the lift! New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2022-08-20 20:00:00,"youtube#video",494,212638270,4185037,73805,"2025-04-28 00:03:09.151500+00:00"
"163","2isYuQZMbdU","I Gave My 100,000,000th Subscriber An Island","Launch a store on Shopify, I'll buy from 100 random stores that do ▸ https://shopify.com/mrbeast New limited 100M merch drop ...",2022-08-04 19:59:59,"youtube#video",931,236904579,7027102,225921,"2025-04-28 00:03:09.151500+00:00"
"164","dZklZVaU4AI","100,000,000 Subscriber Special","Set a reminder for Thursday, August 4th 4pm EST #shorts #mrbeast.",2022-07-31 21:00:01,"youtube#video",15,24540875,1517013,92914,"2022-11-14 00:27:54.191265+00:00"
"165","tVWWp1PqDus","100 Boys Vs 100 Girls For $500,000","Giving away $25k on Current! Sign up and use my code “BEAST250” for a chance to win*: https://www.current.com/beast250 ...",2022-07-23 20:00:09,"youtube#video",1013,255239840,4928121,137144,"2025-04-28 00:03:09.151500+00:00"
"166","vaIgyRoUkQI","I Didn’t Eat Food For 30 Days","This was one of my hardest videos. I went as long as possible not eating any food. New Chocolate - https://feastables.com/ Check ...",2022-07-02 20:00:02,"youtube#video",784,120784503,4214288,106008,"2025-04-28 00:03:09.151500+00:00"
"167","Hwybp38GnZw","I Built Willy Wonka&#39;s Chocolate Factory!","MILK Chocolate Win a Tesla or be in a MrBeast video - Buy now ▸ https://feastables.com SUBSCRIBE TO GORDON!",2022-06-04 20:00:02,"youtube#video",971,343149255,6839730,156501,"2025-04-28 00:03:09.151500+00:00"
"168","hD1YtmKXNb4","$10,000 Every Day You Survive Prison","SUBSCRIBE IN THE NEXT 7 DAYS FOR A CHANCE TO WIN $10000! New Merch - https://mrbeast.store Check out Viewstats!",2022-04-09 20:00:00,"youtube#video",839,233615025,5555614,128275,"2025-04-28 00:03:09.151500+00:00"
"169","LnlKwzc_TNA","Would You Swim With Sharks For $100,000?","Try Experian Boost to boost your credit scores: https://smart.link/n3op1gefxlzjn Results may vary. See App Store or website for ...",2022-03-19 20:02:32,"youtube#video",541,201459985,4178876,87410,"2025-04-28 00:03:09.151500+00:00"
"170","3jS_yEK8qVI","World’s Most Dangerous Escape Room!","Buy my new chocolate bar: https://www.Feastables.com for a chance to win my chocolate factory in an upcoming video ...",2022-01-29 21:00:01,"youtube#video",481,281244531,5568836,130974,"2025-04-28 00:03:09.151500+00:00"
"171","00NgUctWoLQ","Extreme $1,000,000 Hide And Seek","I didn't expect that to happen at the end I was so confused haha ...",2021-12-18 21:00:00,"youtube#video",729,108374569,3658112,118013,"2025-04-28 00:03:09.151500+00:00"
"172","x9TQ6culXIA","$1,000,000 Influencer Tournament!","That was so close at the end I can't believe that happened!",2021-12-16 21:00:00,"youtube#video",725,99754282,3146705,84460,"2025-04-27 00:02:44.651322+00:00"
"173","QbJJwaVdgIs","I Got Hunted By The Military","I'm not sure how they drove over that... it wasnt supposed to happen New Merch - https://mrbeast.store Check out Viewstats!",2021-12-10 21:30:02,"youtube#video",627,243277452,4772038,93105,"2025-04-28 00:03:09.151500+00:00"
"174","0e3GPea1Tyg","$456,000 Squid Game In Real Life!","MAKE SURE YOU WATCH UNTIL GLASS BRIDGE IT'S INSANE! Watch Beast Games now on Prime Video!!!",2021-11-24 21:00:01,"youtube#video",1542,786362897,19122701,627137,"2025-04-28 00:03:09.151500+00:00"
"175","cV2gBU6hKfY","I Cleaned The World’s Dirtiest Beach #TeamSeas","Donated = 1 Pound Of Trash Out Of The Ocean - https://teamseas.org/ HELP US REMOVE 30000000 POUNDS OF TRASH FROM ...",2021-10-29 19:59:43,"youtube#video",295,130515842,5612464,167366,"2025-04-28 00:03:09.151500+00:00"
"176","qIsgdOVGA04","Last To Take Hand Off Lamborghini, Keeps It","Subscribe if you want to compete! Watch My Documentary Now On Curiosity: http://curiositystream.com/BEAST New Merch ...",2021-10-23 20:00:01,"youtube#video",908,191940238,4784036,126692,"2025-04-28 00:03:09.151500+00:00"
"177","cExLQ1o2pDw","First To Rob Bank Wins $100,000","I didnt think he would actually rob the bank... Sign up for Current and use my code “BEASTBANK” to get $1. Request $$ from me ...",2021-09-26 20:00:06,"youtube#video",482,203179291,4519269,117895,"2025-04-28 00:03:09.151500+00:00"
"178","uocETPj4Jx4","Extreme $500,000 Game Of Tag!","I did not expect that to happen at the end... New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2021-09-04 20:00:07,"youtube#video",753,214295732,4743162,97473,"2025-04-27 00:02:44.651322+00:00"
"179","zxYjTTXc-J8","Last To Leave Circle Wins $500,000","THIS WAS THE CRAZIEST THING IVE EVER DONE! New Merch - https://mrbeast.store Check out Viewstats!",2021-08-31 20:01:03,"youtube#video",1064,509634558,7618422,127012,"2025-04-28 00:03:09.151500+00:00"
"180","hxwpkM5w3Cc","I Got Hunted By The FBI","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2021-08-07 23:00:03,"youtube#video",951,243379864,4768493,94311,"2025-04-28 00:03:09.151500+00:00"
"181","ktyJIj6i4Qw","If You Can Carry $1,000,000 You Keep It!","Exclusive Merch Here - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ YOU HAVE 7 DAYS TO BUY THIS ...",2021-07-24 20:00:59,"youtube#video",607,237526620,3877123,78370,"2025-04-28 00:03:09.151500+00:00"
"182","urtFrxDUV6c","Would YOU Quit School For $100,000?","You won't believe what they chose! New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2021-07-10 20:00:09,"youtube#video",612,183117616,3657829,82934,"2025-04-28 00:03:09.151500+00:00"
"183","nM89Wl03Q4g","I Survived 50 Hours In A Maximum Security Prison","I can't believe this prison let me do this lol New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2021-06-26 20:00:02,"youtube#video",754,277278141,4368376,99038,"2025-04-28 00:03:09.151500+00:00"
"184","NZlClr_ivb4","Hit The Target, Win $300,000","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ The reason the title says $300000 instead of ...",2021-06-12 20:00:01,"youtube#video",797,203169869,3767987,80803,"2025-04-28 00:03:09.151500+00:00"
"185","E6E22XQPhhg","Anything You Can Fit In The Triangle I’ll Pay For","Sorry for the long time no uploads! I had 4 different videos fall apart :/ New Merch - https://mrbeast.store Check out Viewstats!",2021-06-01 20:00:02,"youtube#video",968,249354979,3595767,82379,"2025-04-28 00:03:09.151500+00:00"
"186","TQHEJj68Jew","I Got Hunted By A Real Bounty Hunter","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2021-04-24 20:00:00,"youtube#video",808,226181629,4330234,121017,"2025-04-28 00:03:09.151500+00:00"
"187","WcwGleN38zE","Extreme $100,000 Game of Tag!","I cant believe he actually won.. New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE ...",2021-04-17 20:00:00,"youtube#video",999,259034056,3964563,116694,"2025-04-28 00:03:09.151500+00:00"
"188","fMfipiV_17o","Would You Sit In Snakes For $10,000?","Would you sit in a tub of snakes for $10000? New Merch - https://mrbeast.store Subscribe to Brian Barczyk: ...",2021-04-10 21:00:07,"youtube#video",847,353069609,5693865,139879,"2025-04-28 00:03:09.151500+00:00"
"189","ayXxwJJId_c","I Bought The World&#39;s Largest Mystery Box! ($500,000)","I cant believe I spent over $500000 on mystery boxes New Merch - https://mrbeast.store Check out Viewstats!",2021-04-03 20:00:01,"youtube#video",650,273963664,5458016,173936,"2025-04-28 00:03:09.151500+00:00"
"190","9bqk6ZUsKyA","I Spent 50 Hours Buried Alive","This was the most insane thing I've ever done New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2021-03-27 20:00:04,"youtube#video",760,330775050,8341100,243841,"2025-04-28 00:03:09.151500+00:00"
"191","DuQbOQwVaNE","Offering People $100,000 To Quit Their Job","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2021-03-13 21:00:02,"youtube#video",627,162200089,3512235,111709,"2025-04-28 00:03:09.151500+00:00"
"192","vJH28ICkCdU","I Sold My House For $1","New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2021-03-06 21:00:02,"youtube#video",560,174019088,3989420,114522,"2025-04-28 00:03:09.151500+00:00"
"193","_uwNDiU04zE","I Donated $300,000 To People In Need","Subscribe and I'll Donate $0.10 To Charity New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2021-02-13 21:00:01,"youtube#video",654,55959614,3020848,143736,"2025-04-28 00:03:09.151500+00:00"
"194","C680oxL__ck","I Ate $100,000 Golden Ice Cream","I cant believe how insane that ice cream looked at the end New Merch - https://mrbeast.store Check out Viewstats!",2021-01-22 21:00:03,"youtube#video",797,287324296,6075021,172286,"2025-04-28 00:03:09.151500+00:00"
"195","5Fg9oZk-5uA","I Bought Everything In 5 Stores","Please subscribe this video costed so much money Buy Merch Here!! - https://mrbeast.store Check out Viewstats!",2021-01-09 21:01:25,"youtube#video",830,188013825,5606536,188460,"2025-04-28 00:03:09.151500+00:00"
"196","PKtnafFtfEo","Youtube Rewind 2020, Thank God It&#39;s Over","This is what Youtube Rewind would look like if it was made by creators lol SUBSCRIBE TO THESE SMALL CHANNELS NOW ...",2021-01-01 21:00:03,"youtube#video",391,72730955,5044896,275020,"2025-04-28 00:03:09.151500+00:00"
"197","f0c7pSCoZqE","I Put 1,000,000,000 Christmas Lights On A House (World Record)","Watch until the end to see how insane the houses look New Merch - https://mrbeast.store Check out Viewstats!",2020-12-23 21:00:06,"youtube#video",682,127891313,2990289,106096,"2025-04-28 00:03:09.151500+00:00"
"198","dg2Ag3e8W-Q","I Opened A Restaurant That Pays You To Eat At It","Buy Feastables!! https://feastables.com Check out Viewstats! - https://www.viewstats.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2020-12-19 22:00:03,"youtube#video",572,196581542,5155827,727409,"2025-04-28 00:03:09.151500+00:00"
"199","LeYsRMZFUq0","I Gave People $1,000,000 But ONLY 1 Minute To Spend It!","Subscribe right now and you might be picked to be in my next video! (its epic) New Merch - https://mrbeast.store Check out ...",2020-12-15 21:00:11,"youtube#video",858,226641813,6928844,183821,"2025-04-28 00:03:09.151500+00:00"
"200","Dc2ZRmuH5OM","Steal This $100,000 Diamond, You Keep It","Do you think you could have done all the levels? New Merch - https://mrbeast.store Check out Viewstats!",2020-11-28 21:00:04,"youtube#video",843,223985926,3688445,92616,"2025-04-28 00:03:09.151500+00:00"
"201","GLoeAJUcz38","Press This Button To Win $100,000!","Push the red subscribe button and you could also win $100000! (Seriously, we always fly subscribers down lol) New Merch ...",2020-11-14 21:00:02,"youtube#video",911,339757123,4760779,91832,"2025-04-28 00:03:09.151500+00:00"
"202","SZQhgExjBvQ","I Survived 24 Hours Straight In Ice","i borderline went crazy about 17 hours in... New Merch - https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ ...",2020-10-29 20:17:44,"youtube#video",694,175280855,4217391,193158,"2025-04-28 00:03:09.151500+00:00"
"203","IoZri9hq7z4","I Uber’d People And Let Them Keep The Car","Subscribe for a free car! New Merch -https://mrbeast.store Check out Viewstats! - https://www.viewstats.com/ I uber people and ...",2020-10-24 20:00:01,"youtube#video",851,144612434,4144112,85242,"2025-04-28 00:03:09.151500+00:00"
"204","1V_03efSkg0","$300,000 Influencer Trivia Tournament!","A trivia elimination tournament to see who is the smartest creator in the world! Last one standing receives $300000 to give to their ...",2020-10-18 00:19:57,"youtube#video",1445,61006697,2197935,117477,"2023-09-01 00:12:54.270828+00:00"
